first_name,last_name,position,team,season,fantasy_points_ppr,fantasy_adp,age,is_rookie,nfl_draft_round,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,points_per_game
Khalil,Herbert,RB,CIN,2024.0,31.5,136.4,27.0,False,6.0,8.0,0.0,0.0,0.0,0.0,0.0,36.0,130.0,1.0,10.0,11.0,25.0,0.0,3.94
Cole,Kmet,TE,CHI,2024.0,120.4,137.1,26.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,474.0,4.0,8.6
Rashid,Shaheed,WR,NO,2024.0,81.8,139.8,27.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,20.0,41.0,349.0,3.0,13.63
Xavier,Legette,WR,CAR,2024.0,125.1,141.3,24.0,True,1.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,49.0,84.0,497.0,4.0,8.34
Kimani,Vidal,RB,LAC,2024.0,32.7,143.9,24.0,True,6.0,9.0,0.0,0.0,0.0,0.0,0.0,43.0,155.0,0.0,5.0,9.0,62.0,1.0,3.63
Ray,Davis,RB,BUF,2024.0,125.7,147.7,26.0,True,4.0,19.0,0.0,0.0,0.0,0.0,0.0,120.0,478.0,4.0,17.0,19.0,189.0,3.0,6.62
Jordan,Mason,RB,SF,2024.0,115.0,149.1,26.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,153.0,789.0,3.0,11.0,14.0,91.0,0.0,9.58
Deshaun,Watson,QB,CLE,2024.0,76.72,149.3,30.0,False,1.0,7.0,137.0,216.0,1148.0,5.0,3.0,31.0,148.0,1.0,0.0,0.0,0.0,0.0,10.96
Dameon,Pierce,RB,HOU,2024.0,46.0,151.4,25.0,False,4.0,11.0,0.0,0.0,0.0,0.0,0.0,46.0,318.0,2.0,2.0,5.0,2.0,0.0,4.18
Luke,Musgrave,TE,GB,2024.0,11.5,151.7,25.0,False,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,45.0,0.0,1.64
Isaiah,Likely,TE,BAL,2024.0,149.3,152.0,25.0,False,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,67.0,603.0,7.0,8.78
Jahan,Dotson,WR,PHI,2024.0,56.2,152.0,25.0,False,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,22.0,38.0,269.0,1.0,3.51
Quentin,Johnston,WR,LAC,2024.0,174.7,152.2,24.0,False,1.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,55.0,96.0,711.0,8.0,10.92
Bucky,Irving,RB,TB,2024.0,260.7,152.9,23.0,True,4.0,18.0,0.0,0.0,0.0,0.0,0.0,224.0,1199.0,8.0,49.0,54.0,398.0,1.0,14.48
Josh,Downs,WR,IND,2024.0,182.2,155.9,24.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,72.0,107.0,803.0,5.0,13.01
Taysom,Hill,TE,NO,2024.0,102.34,155.9,35.0,False,0.0,8.0,2.0,4.0,21.0,0.0,1.0,39.0,278.0,6.0,23.0,31.0,187.0,0.0,12.79
Baker,Mayfield,QB,TB,2024.0,381.5,156.0,30.0,False,1.0,18.0,422.0,588.0,4685.0,43.0,16.0,67.0,401.0,3.0,0.0,0.0,0.0,0.0,21.19
Jaylen,Wright,RB,MIA,2024.0,26.7,156.6,22.0,True,4.0,13.0,0.0,0.0,0.0,0.0,0.0,68.0,249.0,0.0,3.0,6.0,8.0,0.0,2.05
Antonio,Gibson,RB,NE,2024.0,103.4,158.6,27.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,120.0,538.0,1.0,23.0,29.0,206.0,0.0,6.08
Adam,Thielen,WR,CAR,2024.0,139.5,159.0,35.0,False,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,615.0,5.0,13.95
MarShawn,Lloyd,RB,GB,2024.0,2.8,159.1,24.0,True,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,1.0,1.0,3.0,0.0,2.8
Geno,Smith,QB,SEA,2024.0,266.0,159.8,35.0,False,2.0,17.0,407.0,578.0,4320.0,21.0,15.0,53.0,272.0,2.0,0.0,0.0,0.0,0.0,15.65
Will,Levis,QB,TEN,2024.0,119.94,160.0,26.0,False,2.0,12.0,190.0,301.0,2091.0,13.0,12.0,45.0,183.0,0.0,0.0,0.0,0.0,0.0,10.0
Dontayvion,Wicks,WR,GB,2024.0,116.4,160.0,24.0,False,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,82.0,454.0,5.0,6.47
Alexander,Mattison,RB,LV,2024.0,137.4,160.7,27.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,132.0,420.0,4.0,36.0,48.0,294.0,1.0,9.81
Adonai,Mitchell,WR,IND,2024.0,53.76,160.9,23.0,True,2.0,17.0,1.0,1.0,24.0,0.0,0.0,4.0,6.0,0.0,23.0,55.0,312.0,0.0,3.16
Darnell,Mooney,WR,ATL,2024.0,193.2,161.8,28.0,False,5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,106.0,992.0,5.0,12.07
Ricky,Pearsall,WR,SF,2024.0,93.5,162.7,25.0,True,1.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,45.0,0.0,31.0,46.0,400.0,3.0,9.35
Ja'Lynn,Polk,WR,NE,2024.0,32.7,163.4,23.0,True,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,33.0,87.0,2.0,2.52
Dawson,Knox,TE,BUF,2024.0,67.6,165.9,29.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,356.0,1.0,3.98
Rashod,Bateman,WR,BAL,2024.0,201.6,169.6,25.0,False,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,79.0,846.0,11.0,11.2
Gabe,Davis,WR,JAX,2024.0,53.9,169.6,26.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,239.0,2.0,5.99
Michael,Wilson,WR,ARI,2024.0,124.5,170.2,25.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,47.0,71.0,548.0,4.0,7.78
Tyrone,Tracy,RB,NYG,2024.0,182.3,174.0,26.0,True,5.0,17.0,0.0,0.0,0.0,0.0,0.0,192.0,839.0,5.0,38.0,53.0,284.0,1.0,10.72
Bo,Nix,QB,DEN,2024.0,331.26,177.5,25.0,True,1.0,18.0,389.0,589.0,3919.0,30.0,12.0,96.0,473.0,4.0,1.0,1.0,2.0,1.0,18.4
Sam,Darnold,QB,MIN,2024.0,319.66,999.0,28.0,False,1.0,18.0,386.0,585.0,4564.0,36.0,13.0,71.0,231.0,1.0,0.0,0.0,0.0,0.0,17.76
Jonnu,Smith,TE,MIA,2024.0,222.3,999.0,30.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,88.0,111.0,884.0,8.0,13.08
Zach,Ertz,TE,WAS,2024.0,216.9,999.0,35.0,False,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,116.0,809.0,8.0,10.84
Jauan,Jennings,WR,SF,2024.0,210.5,999.0,28.0,False,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,113.0,975.0,6.0,14.03
Bryce,Young,QB,CAR,2024.0,195.02,999.0,24.0,False,1.0,14.0,234.0,384.0,2403.0,15.0,9.0,43.0,249.0,6.0,0.0,0.0,0.0,0.0,13.93
Russell,Wilson,QB,PIT,2024.0,192.18001,999.0,36.0,False,3.0,12.0,234.0,365.0,2752.0,18.0,5.0,46.0,161.0,2.0,0.0,0.0,0.0,0.0,16.02
Kareem,Hunt,RB,KC,2024.0,183.4,999.0,30.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,228.0,845.0,9.0,26.0,35.0,189.0,0.0,11.46
Wan'Dale,Robinson,WR,NYG,2024.0,182.7,999.0,24.0,False,2.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,93.0,140.0,699.0,3.0,10.75
Drake,Maye,QB,NE,2024.0,177.14,999.0,23.0,True,1.0,13.0,225.0,338.0,2276.0,15.0,10.0,54.0,421.0,2.0,0.0,0.0,0.0,0.0,13.63
Tucker,Kraft,TE,GB,2024.0,171.9,999.0,25.0,False,3.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,55.0,75.0,733.0,7.0,9.55
Alec,Pierce,WR,IND,2024.0,161.4,999.0,25.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,69.0,824.0,7.0,10.09
Jalen,Tolbert,WR,DAL,2024.0,152.0,999.0,26.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,79.0,610.0,7.0,8.94
Derek,Carr,QB,NO,2024.0,150.9,999.0,34.0,False,2.0,10.0,189.0,279.0,2145.0,15.0,5.0,17.0,71.0,1.0,0.0,0.0,0.0,0.0,15.09
Justice,Hill,RB,BAL,2024.0,147.3,999.0,28.0,False,4.0,17.0,0.0,0.0,0.0,0.0,0.0,59.0,290.0,1.0,48.0,57.0,403.0,4.0,8.66
Cade,Otton,TE,TB,2024.0,145.8,999.0,26.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,61.0,89.0,632.0,4.0,9.72
Hunter,Henry,TE,NE,2024.0,145.4,999.0,30.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,97.0,674.0,2.0,9.09
Ray-Ray,McCloud,WR,ATL,2024.0,142.5,999.0,29.0,False,6.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0,0.0,62.0,87.0,686.0,1.0,8.38
Jalen,McMillan,WR,TB,2024.0,141.5,999.0,23.0,True,3.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,39.0,62.0,502.0,8.0,10.11
Mike,Gesicki,TE,CIN,2024.0,141.5,999.0,30.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,83.0,665.0,2.0,8.84
Demarcus,Robinson,WR,LA,2024.0,137.2,999.0,31.0,False,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,73.0,602.0,7.0,7.22
Nick,Westbrook-Ikhine,WR,TEN,2024.0,135.7,999.0,28.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,60.0,497.0,9.0,10.44
Daniel,Jones,QB,MIN,2024.0,135.3,999.0,28.0,False,1.0,10.0,216.0,341.0,2070.0,8.0,7.0,67.0,265.0,2.0,0.0,0.0,0.0,0.0,13.53
Marvin,Mims,WR,DEN,2024.0,132.8,999.0,23.0,False,2.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,0.0,41.0,56.0,515.0,6.0,7.81
Jameis,Winston,QB,CLE,2024.0,131.14,999.0,31.0,False,1.0,11.0,181.0,296.0,2121.0,13.0,12.0,25.0,83.0,1.0,0.0,0.0,0.0,0.0,11.92
Tre,Tucker,WR,LV,2024.0,129.3,999.0,24.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,1.0,47.0,81.0,539.0,3.0,7.61
Tank,Bigsby,RB,JAX,2024.0,129.0,999.0,23.0,False,3.0,15.0,0.0,0.0,0.0,0.0,0.0,168.0,766.0,7.0,7.0,12.0,54.0,0.0,8.6
Olamide,Zaccheaus,WR,WAS,2024.0,127.9,999.0,28.0,False,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,52.0,74.0,551.0,3.0,7.11
Allen,Lazard,WR,NYJ,2024.0,126.0,999.0,29.0,False,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,61.0,530.0,6.0,10.5
Ameer,Abdullah,RB,LV,2024.0,125.2,999.0,32.0,False,2.0,13.0,0.0,0.0,0.0,0.0,0.0,66.0,311.0,2.0,40.0,47.0,261.0,3.0,9.63
Calvin,Austin,WR,PIT,2024.0,124.299995,999.0,26.0,False,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,573.0,4.0,6.91
Juwan,Johnson,TE,NO,2024.0,122.8,999.0,29.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,548.0,3.0,8.19
Kayshon,Boutte,WR,NE,2024.0,121.9,999.0,23.0,False,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,68.0,589.0,3.0,8.13
Tyler,Conklin,TE,NYJ,2024.0,121.9,999.0,30.0,False,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,72.0,449.0,4.0,7.62
Elijah,Moore,WR,CLE,2024.0,120.9,999.0,25.0,False,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,102.0,538.0,1.0,7.11
Mack,Hollins,WR,BUF,2024.0,120.2,999.0,32.0,False,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,58.0,482.0,6.0,6.33
Andrei,Iosivas,WR,CIN,2024.0,119.9,999.0,26.0,False,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,61.0,479.0,6.0,7.05
Noah,Gray,TE,KC,2024.0,118.8,999.0,26.0,False,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,44.0,53.0,452.0,5.0,6.6
Ty,Johnson,RB,BUF,2024.0,114.5,999.0,28.0,False,6.0,20.0,0.0,0.0,0.0,0.0,0.0,61.0,307.0,1.0,22.0,29.0,318.0,4.0,5.72
Will,Dissly,TE,LAC,2024.0,113.7,999.0,29.0,False,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,69.0,497.0,2.0,7.11
Chig,Okonkwo,TE,TEN,2024.0,113.6,999.0,26.0,True,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,52.0,70.0,479.0,2.0,7.1
Jalen,Nailor,WR,MIN,2024.0,111.3,999.0,26.0,False,6.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,0.0,31.0,47.0,447.0,6.0,6.96
Darius,Slayton,WR,NYG,2024.0,110.0,999.0,28.0,False,5.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,39.0,71.0,573.0,2.0,6.88
Cooper,Rush,QB,DAL,2024.0,109.56,999.0,32.0,False,0.0,12.0,187.0,308.0,1844.0,12.0,5.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,9.13
Austin,Hooper,TE,NE,2024.0,108.6,999.0,31.0,False,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,59.0,476.0,3.0,6.39
Dyami,Brown,WR,WAS,2024.0,108.3,999.0,26.0,False,3.0,18.0,0.0,1.0,0.0,0.0,0.0,3.0,26.0,0.0,44.0,58.0,537.0,2.0,6.02
Devaughn,Vele,WR,DEN,2024.0,106.5,999.0,27.0,True,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,57.0,475.0,3.0,7.61
KaVontae,Turpin,WR,DAL,2024.0,104.2,999.0,29.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,92.0,0.0,31.0,52.0,420.0,2.0,6.95
Noah,Fant,TE,SEA,2024.0,104.0,999.0,28.0,False,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,64.0,500.0,1.0,7.43
Foster,Moreau,TE,NO,2024.0,103.3,999.0,28.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.0,413.0,5.0,6.89
Tutu,Atwell,WR,LA,2024.0,101.7,999.0,26.0,False,2.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,43.0,63.0,580.0,0.0,6.36
Emanuel,Wilson,RB,GB,2024.0,99.9,999.0,26.0,False,0.0,18.0,0.0,0.0,0.0,0.0,0.0,106.0,508.0,4.0,12.0,17.0,71.0,1.0,5.55
Joe,Flacco,QB,IND,2024.0,99.04,999.0,40.0,False,1.0,7.0,162.0,248.0,1761.0,12.0,7.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,14.15
Cam,Akers,RB,MIN,2024.0,97.1,999.0,26.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,109.0,483.0,2.0,14.0,18.0,68.0,3.0,6.07
Parker,Washington,WR,JAX,2024.0,97.0,999.0,23.0,False,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,51.0,390.0,3.0,7.46
Gardner,Minshew,QB,LV,2024.0,96.32,999.0,29.0,False,6.0,10.0,203.0,306.0,2013.0,9.0,10.0,19.0,58.0,0.0,0.0,0.0,0.0,0.0,9.63
Isaac,Guerendo,RB,SF,2024.0,96.2,999.0,25.0,True,4.0,13.0,0.0,0.0,0.0,0.0,0.0,84.0,420.0,4.0,15.0,16.0,152.0,0.0,7.4
Mac,Jones,QB,JAX,2024.0,96.08,999.0,27.0,False,1.0,10.0,171.0,262.0,1672.0,8.0,8.0,28.0,92.0,1.0,0.0,0.0,0.0,0.0,9.61
Mason,Rudolph,QB,TEN,2024.0,95.8,999.0,30.0,False,3.0,8.0,146.0,228.0,1530.0,9.0,9.0,25.0,106.0,1.0,0.0,0.0,0.0,0.0,11.98
Tim,Patrick,WR,DET,2024.0,95.6,999.0,32.0,False,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,416.0,3.0,5.97
Aidan,O'Connell,QB,LV,2024.0,93.479996,999.0,27.0,False,4.0,9.0,154.0,243.0,1612.0,8.0,4.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,10.39
Jalen,Coker,WR,CAR,2024.0,92.56,999.0,24.0,True,0.0,11.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,32.0,46.0,478.0,2.0,8.41
Brenton,Strange,TE,JAX,2024.0,91.1,999.0,24.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0,411.0,2.0,6.51
Jordan,Akins,TE,CLE,2024.0,91.0,999.0,33.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,58.0,390.0,2.0,5.69
Greg,Dortch,WR,ARI,2024.0,90.3,999.0,27.0,False,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,37.0,50.0,342.0,3.0,5.31
Noah,Brown,WR,WAS,2024.0,86.3,999.0,29.0,False,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,56.0,453.0,1.0,7.85
Braelon,Allen,RB,NYJ,2024.0,85.200005,999.0,21.0,True,4.0,17.0,0.0,0.0,0.0,0.0,0.0,92.0,334.0,2.0,19.0,27.0,148.0,1.0,5.01
David,Moore,WR,CAR,2024.0,85.1,999.0,30.0,False,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,57.0,351.0,3.0,6.08
Samaje,Perine,RB,KC,2024.0,84.9,999.0,30.0,False,4.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,1.0,29.0,38.0,339.0,1.0,4.25
Marquez,Valdes-Scantling,WR,NO,2024.0,84.5,999.0,31.0,False,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,44.0,411.0,4.0,6.5
Troy,Franklin,WR,DEN,2024.0,80.5,999.0,22.0,True,4.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,30.0,56.0,317.0,3.0,4.74
Cedric,Tillman,WR,CLE,2024.0,80.4,999.0,25.0,False,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,29.0,49.0,339.0,3.0,8.93
Sterling,Shepard,WR,TB,2024.0,80.3,999.0,32.0,False,2.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,0.0,32.0,51.0,334.0,1.0,6.18
Drew,Lock,QB,NYG,2024.0,80.14,999.0,29.0,False,2.0,7.0,107.0,181.0,1071.0,6.0,5.0,18.0,133.0,2.0,0.0,0.0,0.0,0.0,11.45
AJ,Barner,TE,SEA,2024.0,78.5,999.0,23.0,True,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,245.0,4.0,5.61
Tyler,Boyd,WR,TEN,2024.0,78.3,999.0,31.0,False,2.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,39.0,57.0,390.0,0.0,5.22
Colby,Parkinson,TE,LA,2024.0,77.6,999.0,26.0,False,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53.0,316.0,2.0,4.56
Roschon,Johnson,RB,CHI,2024.0,77.4,999.0,24.0,False,4.0,12.0,0.0,0.0,0.0,0.0,0.0,55.0,150.0,6.0,16.0,20.0,104.0,0.0,6.45
Miles,Sanders,RB,CAR,2024.0,77.3,999.0,28.0,False,2.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,205.0,2.0,24.0,30.0,148.0,1.0,7.03
Van,Jefferson,WR,PIT,2024.0,75.3,999.0,29.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,313.0,3.0,4.71
Ja'Tavion,Sanders,TE,CAR,2024.0,73.2,999.0,22.0,True,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,342.0,1.0,4.88
Kenneth,Gainwell,RB,PHI,2024.0,72.4,999.0,26.0,False,5.0,20.0,0.0,0.0,0.0,0.0,0.0,88.0,332.0,1.0,19.0,25.0,142.0,0.0,3.62
Jeremy,McNichols,RB,WAS,2024.0,70.7,999.0,29.0,False,5.0,16.0,0.0,0.0,0.0,0.0,0.0,60.0,270.0,5.0,9.0,12.0,27.0,0.0,4.42
Sean,Tucker,RB,TB,2024.0,68.7,999.0,24.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,308.0,2.0,9.0,12.0,109.0,1.0,6.25
Theo,Johnson,TE,NYG,2024.0,68.1,999.0,24.0,True,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,43.0,331.0,1.0,6.81
Josh,Oliver,TE,MIN,2024.0,67.3,999.0,28.0,False,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,263.0,3.0,5.61
Spencer,Rattler,QB,NO,2024.0,67.28,999.0,25.0,True,5.0,7.0,130.0,228.0,1317.0,4.0,5.0,18.0,146.0,0.0,0.0,0.0,0.0,0.0,9.61
Justin,Watson,WR,KC,2024.0,66.9,999.0,29.0,False,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,289.0,2.0,3.94
John,Metchie,WR,HOU,2024.0,65.7,999.0,25.0,False,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,317.0,1.0,5.47
Kendrick,Bourne,WR,NE,2024.0,65.1,999.0,30.0,False,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,28.0,38.0,305.0,1.0,5.42
JuJu,Smith-Schuster,WR,KC,2024.0,64.7,999.0,29.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,307.0,2.0,4.62
Lil'Jordan,Humphrey,WR,DEN,2024.0,64.3,999.0,27.0,False,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,45.0,293.0,1.0,4.59
Kalif,Raymond,WR,DET,2024.0,63.199997,999.0,31.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,25.0,252.0,2.0,5.75
Grant,Calcaterra,TE,PHI,2024.0,61.2,999.0,26.0,False,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,302.0,1.0,4.37
Tyler,Johnson,WR,LA,2024.0,61.1,999.0,27.0,False,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,291.0,1.0,5.55
Josh,Whyle,TE,TEN,2024.0,60.8,999.0,26.0,False,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,248.0,1.0,4.34
Tyler,Huntley,QB,MIA,2024.0,60.66,999.0,27.0,False,0.0,5.0,86.0,133.0,829.0,3.0,3.0,26.0,135.0,2.0,0.0,0.0,0.0,0.0,12.13
Andy,Dalton,QB,CAR,2024.0,58.96,999.0,38.0,False,2.0,6.0,106.0,160.0,989.0,7.0,6.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,9.83
Dare,Ogunbowale,RB,HOU,2024.0,58.4,999.0,31.0,False,0.0,17.0,0.0,0.0,0.0,0.0,0.0,32.0,126.0,0.0,20.0,29.0,198.0,1.0,3.44
Luke,Schoonmaker,TE,DAL,2024.0,57.100002,999.0,27.0,False,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,241.0,1.0,5.71
Malik,Washington,WR,MIA,2024.0,56.800003,999.0,24.0,True,6.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,26.0,36.0,223.0,0.0,4.73
Tommy,Tremble,TE,CAR,2024.0,56.4,999.0,25.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,234.0,2.0,5.64
Tyler,Higbee,TE,LA,2024.0,55.8,999.0,32.0,False,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,178.0,3.0,11.16
Emari,Demercado,RB,ARI,2024.0,54.7,999.0,26.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,223.0,1.0,16.0,20.0,104.0,0.0,4.21
Jordan,Whittington,WR,LA,2024.0,54.7,999.0,25.0,True,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,23.0,29.0,305.0,0.0,7.81
Trey,Sermon,RB,IND,2024.0,53.8,999.0,26.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,56.0,159.0,2.0,16.0,19.0,99.0,0.0,3.84
Nelson,Agholor,WR,BAL,2024.0,52.6,999.0,32.0,False,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,256.0,2.0,3.51
Cedrick,Wilson,WR,NO,2024.0,51.940002,999.0,30.0,False,6.0,10.0,1.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,20.0,27.0,211.0,1.0,5.19
Malik,Willis,QB,GB,2024.0,51.8,999.0,26.0,False,3.0,6.0,40.0,54.0,550.0,3.0,0.0,20.0,138.0,1.0,0.0,0.0,0.0,0.0,8.63
Johnny,Mundt,TE,MIN,2024.0,50.0,999.0,31.0,False,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,170.0,2.0,3.57
Elijah,Higgins,TE,ARI,2024.0,49.2,999.0,25.0,False,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,172.0,2.0,3.51
